Nome do Produto;Descricao do Produto;Fabricante;Nome da Marca;Tipo;Custo Unitario;Preco Unitario;ID Produto;ID Subcategoria
WWI LCD22W M2003 White;"22"" widescreen LCD, 0.285mm x 0.285mm pixel pitch, 300cd/m2 (typical) brightness";Wide World Importers;Wide World Importers;Regular;224,97;746.9000000000001;531;18
WWI LCD20 M220 White;"Screen size: 20"", response time: 5ms, brightness: 300cd/m2";Wide World Importers;Wide World Importers;Regular;119,11;284.90000000000003;532;18
WWI LCD20W M250 White;"20"" widescreen 1600 x 900 VGA, brightness: 250cd/m2, contrast ratio: 10000:1";Wide World Importers;Wide World Importers;Regular;128,3;306.90000000000003;533;18
WWI LCD19W M100 White;19 inches widescreen LCD monitor, 300cd/m2 (typical) brightness;Wide World Importers;Wide World Importers;Regular;82,32;196.9;535;18
Proseware Projector 720p LCD56 Black;720p High Definition performance with 10,000:1 contrast ratio.;Proseware, Inc.;Proseware;Regular;321,44;768.9000000000001;541;19
Proseware Projector 720p DLP56 Black;Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life;Proseware, Inc.;Proseware;Regular;459,4;1098.9;542;19
Proseware Projector 480p LCD12 Black;High brightness, 1300 ANSI lumen light output, remote control;Proseware, Inc.;Proseware;Regular;116,75;251.90000000000003;543;19
Proseware Projector 480p DLP12 Black;850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios;Proseware, Inc.;Proseware;Regular;254,4;548.9000000000001;544;19
Proseware Screen 125in X1609 Black;16:9 aspect ratios - 125in, 160 degree wide viewing angle;Proseware, Inc.;Proseware;Regular;152,08;504.90000000000003;545;19
Proseware Screen 113in X1609 Black;16:9 aspect ratios - 113in, dual wall and ceiling-perfect for home / business;Proseware, Inc.;Proseware;Regular;99,06;328.90000000000003;546;19
Proseware Screen 106in M1609 Black;16:9 aspect ratios - 106in, electric/motorized screen for home theater and commercial presentations;Proseware, Inc.;Proseware;Regular;115,43;276.1;547;19
Proseware Projector 720p LCD56 White;720p high definition performance with 10,000:1 contrast ratio;Proseware, Inc.;Proseware;Regular;321,44;768.9000000000001;553;19
Proseware Projector 720p DLP56 White;Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life;Proseware, Inc.;Proseware;Regular;459,4;1098.9;554;19
Proseware Projector 480p LCD12 White;High brightness, 1300 ANSI lumen light output, remote control;Proseware, Inc.;Proseware;Regular;116,75;251.90000000000003;555;19
Proseware Projector 480p DLP12 White;850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios;Proseware, Inc.;Proseware;Regular;254,4;548.9000000000001;556;19
Proseware Screen 125in X1609 White;16:9 aspect ratios-125in, 160 degree wide viewing angle;Proseware, Inc.;Proseware;Regular;152,08;504.90000000000003;557;19
Proseware Screen 113in X1609 White;16:9 aspect ratios-113in, dual wall and ceiling - perfect for home / business;Proseware, Inc.;Proseware;Regular;99,06;328.90000000000003;558;19
Proseware Screen 106in M1609 White;16:9 aspect ratios-106in, electric/motorized screen for home theater and commercial presentations;Proseware, Inc.;Proseware;Regular;115,43;276.1;559;19
Proseware Projector 720p LCD56 Silver;720p high definition performance with 10,000:1 contrast ratio;Proseware, Inc.;Proseware;Regular;321,44;768.9000000000001;565;19
Proseware Projector 720p DLP56 Silver;Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life;Proseware, Inc.;Proseware;Regular;459,4;1098.9;566;19
Proseware Projector 480p LCD12 Silver;High brightness, 1300 ANSI lumen light output, remote control;Proseware, Inc.;Proseware;Regular;116,75;251.90000000000003;567;19
Proseware Projector 480p DLP12 Silver;850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios;Proseware, Inc.;Proseware;Regular;254,4;548.9000000000001;568;19
Proseware Screen 125in X1609 Silver;16:9 aspect ratios-125in, 160 degree wide viewing angle;Proseware, Inc.;Proseware;Regular;152,08;504.90000000000003;569;19
Proseware Screen 113in X1609 Silver;16:9 aspect ratios-113in, dual wall and ceiling- perfect for home / business;Proseware, Inc.;Proseware;Regular;99,06;328.90000000000003;570;19
Proseware Screen 106in M1609 Silver;16:9 aspect ratios-106in, electric/motorized screen for home theater and commercial presentations;Proseware, Inc.;Proseware;Regular;115,43;276.1;571;19
WWI Projector 720p LCD56 Black;720p high definition performance with 10,000:1 contrast ratio;Wide World Importers;Wide World Importers;Regular;321,44;768.9000000000001;613;19
Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Black;20 x 11.9 x 15.8 inches, robust and affordable scanner;Proseware, Inc.;Proseware;Regular;73,58;176.0;655;20
Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Black;8.2 x 17.8 x 16 inches, compact 3-in-1 color inkjet printer that prints, scans, and copies;Proseware, Inc.;Proseware;Regular;72,66;173.8;656;20
Proseware Duplex Scanner M200 Black;8.2 x 17.8 x 16 inches, duplex scans;Proseware, Inc.;Proseware;Regular;68,52;163.9;657;20
Proseware High Speed Laser M2000 Black;22.3 x 13.2 x 21 inches, 30 pounds, high Speed Laser Fax;Proseware, Inc.;Proseware;Regular;69,25;229.9;658;20
Proseware Laser Fax Printer M250 Black;19.9 x 9.6 x 10.7 inches, 10.8 pounds, Laser fax printer;Proseware, Inc.;Proseware;Regular;54,26;129.8;659;20
Proseware Color Ink Jet Fax, Copier, Phone M250 Black;17 x 11.7 x 6.1 inches, 18 pounds, color Inkjet Fax, Copier, Phone;Proseware, Inc.;Proseware;Regular;73,12;174.9;660;20
Proseware Office Jet All-in-One Printer M500 Black;13.6 x 22.1 x 20.7 inches, CD with software, set-up poster, power cord;Proseware, Inc.;Proseware;Regular;74,96;179.3;666;20
Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Black;17.2 x 5.5 x 8.1 inches, 8.4 pounds, office jet wireless all-in-one Ink jet Printer;Proseware, Inc.;Proseware;Regular;87,37;209.00000000000003;667;20
Proseware Photo smart All-in-One Printer M380 Black;9.5 x 17.4 x 17.7 inches, 25.4 pounds, All-In-One device offers color printing, copying, faxing, and scanning, outstanding print quality for photos and documents;Proseware, Inc.;Proseware;Regular;67,6;161.70000000000002;668;20
Proseware Wireless Photo All-in-One Printer M390 Black;11 x 13 x 13 inches, 12.6 pounds, border free photos in popular sizes;Proseware, Inc.;Proseware;Regular;86,45;206.8;669;20
Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black;17.1 x 8.5 x 15.8 inches, 15.4 pounds, high-performance all-in-one color ink jet printer that prints, copies, scans, and faxes. Prints at speeds of up to 23ppm;Proseware, Inc.;Proseware;Regular;90,13;215.60000000000002;670;20
Proseware Photo Inkjet Printer M100 Grey;Print speeds up to 26ppm, 6.4 x 11.4 x 17.2 inches, 12.8 pounds;Proseware, Inc.;Proseware;Regular;73,12;174.9;671;20
Proseware Ink Jet All in one M300 Grey;17.2 x 5.5 x 8.1 inches, 8.2 pounds, Ink Jet  all in one,  Large 80-sheet input tray;Proseware, Inc.;Proseware;Regular;77,72;185.9;672;20
Proseware Laser Jet Color Printer X300 Grey;16.1 x 18.1 x 9.3 inches, 23.5 pounds, LaserJet;Proseware, Inc.;Proseware;Regular;69,25;229.9;674;20
Proseware Laser Jet All in one X300 Grey;17.5 x 13.1 x 6.1 inches, operate your printer within seconds after power-on with quick start;Proseware, Inc.;Proseware;Regular;72,56;240.9;675;20
Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Grey;17.1 x 8.5 x 15.8 inches, 15.4 pounds, high-performance all-in-one color inkjet printer that prints, copies, scans, and faxes, prints at speeds of up to 23ppm;Proseware, Inc.;Proseware;Regular;90,13;215.60000000000002;699;20
Proseware Photo Ink Jet Printer M100 White;Print speeds up to 26ppm, 6.4 x 11.4 x 17, 2 inches, 12.8 pounds;Proseware, Inc.;Proseware;Regular;73,12;174.9;700;20
Proseware Ink Jet All in one M300 White;17.2 x 5.5 x 8.1 inches, 8.2 pounds, Ink Jet  all in one,  Large 80-sheet input tray;Proseware, Inc.;Proseware;Regular;77,72;185.9;701;20
Proseware Laser Jet Color Printer X300 White;16.1 x 18.1 x 9.3 inches, 23.5 pounds, LaserJet;Proseware, Inc.;Proseware;Regular;69,25;229.9;703;20
Proseware Laser Jet All in one X300 White;17.5 x 13.1 x 6.1 inches, operate your printer within seconds after power-on with quick start;Proseware, Inc.;Proseware;Regular;72,56;240.9;704;20
Proseware Mobile Receipt and Document Scanner M200 White;13.7 x 8.8 x 7.6 inches, mobile receipt and document scanner;Proseware, Inc.;Proseware;Regular;53,34;127.60000000000001;709;20
Proseware Scan Jet Digital Flat Bed Scanner M300 White;7.2 x 18 x 15.1 inches, Scan Jet Digital Flat Bed Scanner;Proseware, Inc.;Proseware;Regular;55,64;133.10000000000002;710;20
Proseware All-In-One Photo Printer M200 White;14.5 x 17.7 x 5.7 inches, affordable, high-performance printer for professional printing at home or office;Proseware, Inc.;Proseware;Regular;62,54;149.60000000000002;711;20
Proseware Ink Jet Wireless All-In-One Printer M400 White;17.4 x 10 x 5.6 inches, Ink jet printer delivers outstanding photo prints and text quality;Proseware, Inc.;Proseware;Regular;59,32;141.9;712;20
Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White;20 x 11.9 x 15.8 inches, robust and affordable  scanner;Proseware, Inc.;Proseware;Regular;73,58;176.0;713;20
Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 White;8.2 x 17.8 x 16 inches, compact 3-in-1 color inkjet printer that prints, scans, and copies;Proseware, Inc.;Proseware;Regular;72,66;173.8;714;20
Proseware Duplex Scanner M200 White;8.2 x 17.8 x 16 inches, duplex scans;Proseware, Inc.;Proseware;Regular;68,52;163.9;715;20
Proseware High Speed Laser M2000 White;22.3 x 13.2 x 21 inches, 30 pounds, high Speed Laser Fax;Proseware, Inc.;Proseware;Regular;69,25;229.9;716;20
Proseware Laser Fax Printer M250 White;19.9 x 9.6 x 10.7 inches,10.8 pounds, Laser fax printer;Proseware, Inc.;Proseware;Regular;54,26;129.8;717;20
Proseware Color Ink jet Fax, Copier, Phone M250 White;17 x 11.7 x 6.1 inches, 18 pounds, color Inkjet Fax, Copier, Phone;Proseware, Inc.;Proseware;Regular;73,12;174.9;718;20
Proseware Office Jet All-in-One Printer M500 White;13.6 x 22.1 x 20.7 inches, CD with software, set-up poster, power cord;Proseware, Inc.;Proseware;Regular;74,96;179.3;724;20
Proseware Office Jet Wireless All-in-One Inkjet Printer M600 White;17.2 x 5.5 x 8.1 inches, 8.4 pounds, office jet wireless All-in-One Inkjet Printer;Proseware, Inc.;Proseware;Regular;87,37;209.00000000000003;725;20
Proseware Photo Smart All-in-One Printer M380 White;9.5 x 17.4 x 17.7 inches, 25.4 pounds, All-In-One device offers color printing, copying, faxing, and scanning, outstanding print quality for photos and documents;Proseware, Inc.;Proseware;Regular;67,6;161.70000000000002;726;20
Proseware Wireless Photo All-in-One Printer M390 White;11 x 13 x 13 inches, 12.6 pounds, border free photos in popular sizes;Proseware, Inc.;Proseware;Regular;86,45;206.8;727;20
Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 White;17.1 x 8.5 x 15.8 inches, 15.4 pounds, high-performance all-in-one color inkjet printer that prints, copies, scans, and faxes, prints at speeds of up to 23ppm;Proseware, Inc.;Proseware;Regular;90,13;215.60000000000002;728;20
Proseware Scan Jet Digital Flat Bed Scanner M300 Green;12 x 16 x 8 inches, 17 pounds scan Jet Digital Flat Bed Scanner;Proseware, Inc.;Proseware;Regular;55,64;133.10000000000002;729;20
Proseware All-In-One Photo Printer M200 Green;16 x 19 x 13 inches, 14 pounds, All-In-One Photo Printer;Proseware, Inc.;Proseware;Regular;62,54;149.60000000000002;730;20
Proseware Ink Jet Wireless All-In-One Printer M400 Green;18.1 x 17.9 x 11.2 inches, 14.4 kbps fax modem with 200-sheet paper capacity, 20-page automatic document feeder, and 512 KB memory holds up to 25 pages;Proseware, Inc.;Proseware;Regular;59,32;141.9;731;20
Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Green;20 x 18 x 14.2 inches, Ink Jet Instant PDF Sheet-Fed Scanner;Proseware, Inc.;Proseware;Regular;73,58;176.0;732;20
Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green;15.2 x 15.7 x 8.7 inches, 18.4 pounds, Desk jet All-in-One Printer, Scanner, Copier;Proseware, Inc.;Proseware;Regular;72,66;173.8;733;20
Proseware Duplex Scanner M200 Green;11 x 15 x 6 inches. 10 pounds, duplex scanner;Proseware, Inc.;Proseware;Regular;68,52;163.9;734;20
Proseware High Speed Laser M2000 Green;Copy and fax capabilities, high speed Laser Fax;Proseware, Inc.;Proseware;Regular;69,25;229.9;735;20
Proseware Laser Fax Printer M250 Green;10.6 x 15.7 x 6.8 inches, 12.4 pounds, technology for sending clear;Proseware, Inc.;Proseware;Regular;54,26;129.8;736;20
Proseware Color Ink Jet Fax, Copier, Phone M250 Green;9.4 x 5.5 x 13 inches, 6.9 pounds, 15 seconds per page transmission time;Proseware, Inc.;Proseware;Regular;73,12;174.9;737;20
A. Datum All in One Digital Camera M200 Grey;Digital camera, product type digital camera - compact, dimensions, 3.7 in x 0.9 in x 2.3 in, weight 5.5 oz;A. Datum Corporation;A. Datum;Regular;86,45;206.8;962;23
A. Datum Interchangeable lens Non-SLR Digital Camera X250 Grey;Digital camera, product type digital camera - compact, dimensions 3.5 in x 1 in x 2.3 in;A. Datum Corporation;A. Datum;Regular;88,79;294.8;963;23
A. Datum Consumer Digital Camera M300 Grey;Product type digital camera - compact, dimensions 3.8 in x 1 in x 2.1 in, weight 5.3 oz;A. Datum Corporation;A. Datum;Regular;84,84;0.0;966;23
A. Datum Advanced Digital Camera M300 Grey;Digital camera, product type digital camera, dimensions 3.9 in x 1 in x 2.2 in . Weight 5.3 oz;A. Datum Corporation;A. Datum;Regular;86,68;0.0;967;23
A. Datum Bridge Digital Camera M300 Grey;Digital camera, product Type digital camera - compact, dimensions 4.3 in x 1.1 in x 2.4 in, weight 8.1 oz;A. Datum Corporation;A. Datum;Regular;85,95;0.0;968;23
A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver;Digital camera, product type digital camera - compact, dimensions 3.5 in x 1 in x 2.3 in;A. Datum Corporation;A. Datum;Regular;88,79;294.8;991;23
A. Datum Consumer Digital Camera M300 Silver;Product type digital camera - compact, dimensions 3.8 in x 1 in x 2.1 in, weight 5.3 oz;A. Datum Corporation;A. Datum;Regular;84,84;0.0;994;23
A. Datum Advanced Digital Camera M300 Silver;Digital camera, product type digital camera, dimensions 3.9 in x 1 in x 2.2 in, weight 5.3 oz;A. Datum Corporation;A. Datum;Regular;86,68;0.0;995;23
A. Datum Bridge Digital Camera M300 Silver;Digital camera, product Type digital camera - compact, dimensions 4.3 in x 1.1 in x 2.4 in, weight 8.1 oz;A. Datum Corporation;A. Datum;Regular;85,95;0.0;996;23
A. Datum SLR-like Digital Camera M400 Silver;Digital camera, product type digital camera - compact, dimensions 4.7 in x 3.5 in x 3 in, weight 13 oz;A. Datum Corporation;A. Datum;Regular;90,55;0.0;997;23
A. Datum Point Shoot Digital Camera M500 Silver;gital camera, digital camera - compact, 3.7 in x 0.9 in x 2 in, weight 4.4 oz;A. Datum Corporation;A. Datum;Regular;91,05;217.8;998;23
A. Datum Full Frame Digital Camera X300 Silver;Digital camera, digital camera - compact, 3.9 in x 0.8 in x 2.3 in, weight 4.8 oz;A. Datum Corporation;A. Datum;Regular;76,53;254.10000000000002;999;23
A. Datum Rangefinder Digital Camera X200 Orange;Digital camera  compact, 3.7 in x 0.9 in x 2 in, 4.4 oz;A. Datum Corporation;A. Datum;Regular;66,26;220.00000000000003;1001;23
A. Datum All in One Digital Camera M200 Orange;Digital camera, product type digital camera - compact, dimensions, 3.7 in x 0.9 in x 2.3 in, weight 5.5 oz;A. Datum Corporation;A. Datum;Regular;86,45;206.8;1004;23
A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange;Digital camera, product type digital camera - compact, dimensions 3.5 in x 1 in x 2.3 in;A. Datum Corporation;A. Datum;Regular;88,79;294.8;1005;23
A. Datum Consumer Digital Camera M300 Orange;Product type digital camera - compact, dimensions 3.8 in x 1 in x 2.1 in, weight 5.3 oz;A. Datum Corporation;A. Datum;Regular;84,84;0.0;1008;23
A. Datum Advanced Digital Camera M300 Orange;Digital camera, product type digital camera, dimensions 3.9 in x 1 in x 2.2 in, weight 5.3 oz;A. Datum Corporation;A. Datum;Regular;86,68;0.0;1009;23
A. Datum Bridge Digital Camera M300 Orange;Digital camera, product Type digital camera - compact, dimensions 4.3 in x 1.1 in x 2.4 in, weight 8.1 oz;A. Datum Corporation;A. Datum;Regular;85,95;0.0;1010;23
A. Datum SLR-like Digital Camera M400 Orange;Digital camera, product type digital camera - compact, dimensions 4.7 in x 3.5 in x 3 in, weight 13 oz;A. Datum Corporation;A. Datum;Regular;90,55;0.0;1011;23
A. Datum Point Shoot Digital Camera M500 Orange;gital camera, digital camera - compact, 3.7 in x 0.9 in x 2 in, weight 4.4 oz;A. Datum Corporation;A. Datum;Regular;91,05;217.8;1012;23
A. Datum Full Frame Digital Camera X300 Orange;Digital camera, digital camera - compact, 3.9 in x 0.8 in x 2.3 in, weight 4.8 oz;A. Datum Corporation;A. Datum;Regular;76,53;254.10000000000002;1013;23
A. Datum Rangefinder Digital Camera X200 Green;Digital camera - compact, 3.7 in x 0.9 in x 2 in, 4.4 oz;A. Datum Corporation;A. Datum;Regular;66,26;220.00000000000003;1015;23
A. Datum All in One Digital Camera M200 Green;Digital camera, product type digital camera - compact, dimensions, 3.7 in x 0.9 in x 2.3 in, weight 5.5 oz;A. Datum Corporation;A. Datum;Regular;86,45;206.8;1018;23
A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green;Digital camera, product type digital camera - compact, dimensions 3.5 in x 1 in x 2.3 in;A. Datum Corporation;A. Datum;Regular;88,79;294.8;1019;23
A. Datum Consumer Digital Camera M300 Green;Product type digital camera - compact, dimensions 3.8 in x 1 in x 2.1 in, weight 5.3 oz;A. Datum Corporation;A. Datum;Regular;84,84;0.0;1022;23
